Acc_x,Acc_y,Acc_z,Gyro_X,Gyro_Y,Gyro_Z,Label,Semantic_Interpretation
-5.7832336,0.7594757,8.224609,0.008407593,0.002578735,-0.013763428,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.766571,0.7523346,8.216278,0.009475708,0.000442505,-0.012695313,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.76062,0.7368622,8.275787,0.008407593,-0.00062561,-0.014831543,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.7380066,0.7190094,8.255554,0.009475708,-0.004898071,-0.012695313,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.7641907,0.7582855,8.287689,0.008407593,-0.007034302,-0.014831543,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.7487183,0.799942,8.179382,0.008407593,-0.007034302,-0.013763428,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.797516,0.74757385,8.219849,0.008407593,-0.009170532,-0.011627197,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.778473,0.81303406,8.240082,0.007339478,-0.009170532,-0.011627197,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.7820435,0.7785187,8.2317505,0.007339478,-0.010238647,-0.012695313,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.75943,0.77256775,8.216278,0.007339478,-0.011306763,-0.008422852,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.766571,0.7844696,8.2258,0.006271362,-0.009170532,-0.011627197,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.82489,0.82255554,8.181763,0.006271362,-0.009170532,-0.010559082,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.76062,0.818985,8.237701,0.006271362,-0.008102417,-0.008422852,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.7963257,0.7594757,8.196045,0.007339478,-0.010238647,-0.007354736,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.8010864,0.7332916,8.223419,0.006271362,-0.008102417,-0.007354736,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.7487183,0.78208923,8.213898,0.007339478,-0.008102417,-0.010559082,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
-5.8022766,0.79042053,8.279358,0.006271362,-0.009170532,-0.009490967,Standing,"**General description:** Standing is a static posture maintained through minor balance adjustments. **Accelerometer patterns:** nearly constant readings with low-frequency sway; very low signal amplitude. **Gyroscope patterns:** minimal angular velocity reflecting fine balance control. **Body parts involved:** calves, ankles, and core muscles stabilize the body; glutes maintain alignment."
